Date,Open,High,Low,Close,Adj Close,Volume
19-Feb-21,0.77682,0.7877,0.775831,0.7768,0.7768,0
22-Feb-21,0.788302,0.792079,0.7857,0.788849,0.788849,0
23-Feb-21,0.79147,0.79345,0.78839,0.79154,0.79154,0
24-Feb-21,0.7909,0.794603,0.789889,0.790883,0.790883,0
25-Feb-21,0.79751,0.80069,0.794849,0.797703,0.797703,0
26-Feb-21,0.78656,0.78703,0.771188,0.787,0.787,0
01-Mar-21,0.775368,0.7788,0.7723,0.775242,0.775242,0
02-Mar-21,0.77724,0.7824,0.773718,0.7772,0.7772,0
03-Mar-21,0.7826,0.784006,0.7774,0.78252,0.78252,0
04-Mar-21,0.77543,0.781519,0.77543,0.77581,0.77581,0
05-Mar-21,0.77165,0.7726,0.76256,0.77156,0.77156,0
08-Mar-21,0.770748,0.771462,0.763709,0.77091,0.77091,0
09-Mar-21,0.765709,0.7719,0.762247,0.765667,0.765667,0
10-Mar-21,0.771605,0.7744,0.76699,0.771784,0.771784,0
11-Mar-21,0.77314,0.77842,0.77244,0.7732,0.7732,0
12-Mar-21,0.77851,0.7801,0.77267,0.778762,0.778762,0
15-Mar-21,0.776337,0.7776,0.770677,0.7763,0.7763,0
16-Mar-21,0.775,0.7757,0.77135,0.775014,0.775014,0
17-Mar-21,0.774659,0.774713,0.77062,0.774557,0.774557,0
18-Mar-21,0.78111,0.7849,0.77625,0.7813,0.7813,0
19-Mar-21,0.77526,0.7771,0.77188,0.77537,0.77537,0
22-Mar-21,0.77235,0.7755,0.77053,0.77225,0.77225,0
23-Mar-21,0.774557,0.774713,0.76557,0.77455,0.77455,0
24-Mar-21,0.760902,0.763,0.75844,0.76047,0.76047,0
25-Mar-21,0.75921,0.7615,0.756453,0.7591,0.7591,0
26-Mar-21,0.7595,0.7637,0.75884,0.7594,0.7594,0
29-Mar-21,0.7638,0.765521,0.7616,0.763738,0.763738,0
30-Mar-21,0.76395,0.76629,0.75968,0.764117,0.764117,0
31-Mar-21,0.760792,0.763825,0.75891,0.76088,0.76088,0
01-Apr-21,0.75944,0.7611,0.75332,0.75941,0.75941,0
02-Apr-21,0.76176,0.764,0.76,0.7619,0.7619,0
05-Apr-21,0.7619,0.766154,0.75992,0.7621,0.7621,0
06-Apr-21,0.76575,0.7663,0.760722,0.765873,0.765873,0
07-Apr-21,0.766689,0.767813,0.7613,0.766695,0.766695,0
08-Apr-21,0.76116,0.7649,0.76041,0.761388,0.761388,0
09-Apr-21,0.76562,0.7664,0.75893,0.7659,0.7659,0
12-Apr-21,0.762201,0.763825,0.75958,0.7626,0.7626,0
13-Apr-21,0.76272,0.7651,0.75946,0.762771,0.762771,0
14-Apr-21,0.76465,0.7734,0.763592,0.76475,0.76475,0
15-Apr-21,0.7727,0.77613,0.77059,0.77251,0.77251,0
16-Apr-21,0.775248,0.775976,0.77261,0.77517,0.77517,0
19-Apr-21,0.771438,0.7787,0.770689,0.771403,0.771403,0
20-Apr-21,0.7765,0.7816,0.77302,0.7767,0.7767,0
21-Apr-21,0.772171,0.7763,0.770202,0.77238,0.77238,0
22-Apr-21,0.77545,0.776518,0.77107,0.77544,0.77544,0
23-Apr-21,0.770855,0.7746,0.77009,0.770535,0.770535,0
26-Apr-21,0.77437,0.7817,0.77437,0.774311,0.774311,0
27-Apr-21,0.77961,0.7804,0.77643,0.77997,0.77997,0
28-Apr-21,0.77659,0.777605,0.77278,0.777,0.777,0
29-Apr-21,0.780214,0.78182,0.77529,0.78013,0.78013,0
30-Apr-21,0.77779,0.778513,0.77056,0.777762,0.777762,0
03-May-21,0.77186,0.776699,0.77078,0.7723,0.7723,0
04-May-21,0.7762,0.7763,0.767748,0.775891,0.775891,0
05-May-21,0.7715,0.7754,0.77063,0.77138,0.77138,0
06-May-21,0.775302,0.7777,0.77023,0.77512,0.77512,0
07-May-21,0.77863,0.786287,0.77618,0.778731,0.778731,0
10-May-21,0.785632,0.789391,0.78385,0.785879,0.785879,0
11-May-21,0.7842,0.78556,0.78211,0.7839,0.7839,0
12-May-21,0.78396,0.784375,0.773389,0.78381,0.78381,0
13-May-21,0.77306,0.774731,0.76901,0.77323,0.77323,0
14-May-21,0.77239,0.778168,0.77142,0.77262,0.77262,0
17-May-21,0.777659,0.777726,0.77316,0.777871,0.777871,0
18-May-21,0.77735,0.78136,0.7769,0.77737,0.77737,0
19-May-21,0.778895,0.7797,0.77327,0.778998,0.778998,0
20-May-21,0.7722,0.778392,0.7719,0.77203,0.77203,0
21-May-21,0.777061,0.7783,0.773043,0.777,0.777,0
24-May-21,0.772553,0.77549,0.771099,0.773,0.773,0
25-May-21,0.77509,0.777641,0.77373,0.77508,0.77508,0
26-May-21,0.7751,0.779788,0.773138,0.775314,0.775314,0
27-May-21,0.773982,0.7758,0.77235,0.77399,0.77399,0
28-May-21,0.77417,0.7749,0.76783,0.77425,0.77425,0
31-May-21,0.770897,0.774413,0.77016,0.77101,0.77101,0
01-Jun-21,0.77441,0.777001,0.77313,0.77435,0.77435,0
02-Jun-21,0.77564,0.77716,0.77166,0.77559,0.77559,0
03-Jun-21,0.7746,0.7755,0.764982,0.77443,0.77443,0
04-Jun-21,0.7665,0.7746,0.76524,0.766577,0.766577,0
07-Jun-21,0.773994,0.77682,0.77271,0.7744,0.7744,0
08-Jun-21,0.7757,0.7765,0.77334,0.77563,0.77563,0
09-Jun-21,0.7737,0.7764,0.772678,0.7737,0.7737,0
10-Jun-21,0.7729,0.776518,0.77226,0.77295,0.77295,0
11-Jun-21,0.77475,0.77749,0.7691,0.7748,0.7748,0
14-Jun-21,0.771022,0.7727,0.76939,0.770891,0.770891,0
15-Jun-21,0.771272,0.771903,0.76754,0.7712,0.7712,0
16-Jun-21,0.7686,0.771641,0.76848,0.768622,0.768622,0
17-Jun-21,0.76127,0.7639,0.75531,0.761673,0.761673,0
18-Jun-21,0.755641,0.756201,0.74794,0.75569,0.75569,0
21-Jun-21,0.75021,0.75367,0.74799,0.7504,0.7504,0
22-Jun-21,0.75327,0.7534,0.74956,0.75349,0.75349,0
23-Jun-21,0.75553,0.76,0.75383,0.755481,0.755481,0
24-Jun-21,0.757478,0.759301,0.756819,0.757444,0.757444,0
25-Jun-21,0.758098,0.761905,0.758098,0.758208,0.758208,0
28-Jun-21,0.7595,0.7604,0.75559,0.7595,0.7595,0
29-Jun-21,0.75685,0.757117,0.750852,0.75684,0.75684,0
30-Jun-21,0.75141,0.7529,0.749283,0.75136,0.75136,0
01-Jul-21,0.74953,0.751,0.7464,0.74977,0.74977,0
02-Jul-21,0.74671,0.7501,0.744929,0.746581,0.746581,0
05-Jul-21,0.751682,0.754,0.75092,0.75186,0.75186,0
06-Jul-21,0.754,0.75986,0.74889,0.7543,0.7543,0
07-Jul-21,0.74914,0.7534,0.74646,0.7495,0.7495,0
08-Jul-21,0.74831,0.748475,0.74182,0.748441,0.748441,0
09-Jul-21,0.743716,0.74872,0.74101,0.743329,0.743329,0
12-Jul-21,0.749288,0.7497,0.74498,0.749008,0.749008,0
13-Jul-21,0.7481,0.750525,0.742799,0.7481,0.7481,0
14-Jul-21,0.74383,0.7486,0.7434,0.7442,0.7442,0
15-Jul-21,0.7481,0.748615,0.743423,0.748038,0.748038,0
16-Jul-21,0.742462,0.7444,0.74004,0.7423,0.7423,0
19-Jul-21,0.7389,0.7392,0.733,0.7391,0.7391,0
20-Jul-21,0.733751,0.73562,0.73006,0.73392,0.73392,0
21-Jul-21,0.7339,0.73603,0.72898,0.733891,0.733891,0
22-Jul-21,0.735202,0.7397,0.73431,0.735262,0.735262,0
23-Jul-21,0.73825,0.7392,0.73579,0.73805,0.73805,0
26-Jul-21,0.736659,0.739098,0.7333,0.736822,0.736822,0
27-Jul-21,0.738607,0.739,0.73378,0.738825,0.738825,0
28-Jul-21,0.73679,0.73758,0.73241,0.736637,0.736637,0
29-Jul-21,0.7378,0.74134,0.73601,0.73771,0.73771,0
30-Jul-21,0.739601,0.740576,0.7345,0.73961,0.73961,0
02-Aug-21,0.734231,0.73828,0.73298,0.734231,0.734231,0
03-Aug-21,0.73624,0.7409,0.73588,0.73606,0.73606,0
04-Aug-21,0.73964,0.742721,0.7371,0.73968,0.73968,0
05-Aug-21,0.73825,0.741675,0.737822,0.7383,0.7383,0
06-Aug-21,0.7405,0.740686,0.734792,0.7403,0.7403,0
09-Aug-21,0.7338,0.736594,0.7329,0.733783,0.733783,0
10-Aug-21,0.733,0.735619,0.73162,0.7331,0.7331,0
11-Aug-21,0.73446,0.73858,0.7325,0.73438,0.73438,0
12-Aug-21,0.73722,0.737517,0.73361,0.737409,0.737409,0
13-Aug-21,0.73402,0.738,0.73337,0.73415,0.73415,0
16-Aug-21,0.736692,0.7369,0.732032,0.736572,0.736572,0
17-Aug-21,0.73392,0.733977,0.725321,0.734107,0.734107,0
18-Aug-21,0.72555,0.7272,0.72316,0.72556,0.72556,0
19-Aug-21,0.72316,0.7235,0.71455,0.7231,0.7231,0
20-Aug-21,0.7148,0.7159,0.71073,0.71462,0.71462,0
23-Aug-21,0.714189,0.7211,0.714158,0.71398,0.71398,0
24-Aug-21,0.72087,0.7271,0.72015,0.72096,0.72096,0
25-Aug-21,0.72505,0.726728,0.72376,0.72488,0.72488,0
26-Aug-21,0.72779,0.728226,0.72421,0.72766,0.72766,0
27-Aug-21,0.723552,0.730994,0.72231,0.72384,0.72384,0
30-Aug-21,0.731797,0.732,0.72862,0.731598,0.731598,0
31-Aug-21,0.729315,0.734214,0.728948,0.729123,0.729123,0
01-Sep-21,0.732,0.73723,0.73085,0.73179,0.73179,0
02-Sep-21,0.73688,0.740905,0.73564,0.7368,0.7368,0
03-Sep-21,0.739782,0.7478,0.7396,0.73993,0.73993,0
06-Sep-21,0.744341,0.7446,0.742749,0.744502,0.744502,0
07-Sep-21,0.7437,0.746531,0.737779,0.743671,0.743671,0
08-Sep-21,0.73871,0.7404,0.734608,0.73866,0.73866,0
09-Sep-21,0.73594,0.73943,0.73475,0.736377,0.736377,0
10-Sep-21,0.736974,0.741125,0.7361,0.737083,0.737083,0
13-Sep-21,0.7366,0.737681,0.7337,0.736811,0.736811,0
14-Sep-21,0.7367,0.7375,0.73245,0.73659,0.73659,0
15-Sep-21,0.7319,0.7338,0.7303,0.73171,0.73171,0
16-Sep-21,0.7338,0.7347,0.72754,0.73412,0.73412,0
17-Sep-21,0.72917,0.732225,0.72673,0.72915,0.72915,0
20-Sep-21,0.726612,0.7271,0.722089,0.726401,0.726401,0
21-Sep-21,0.726005,0.7284,0.72224,0.72597,0.72597,0
22-Sep-21,0.7232,0.7268,0.7225,0.7228,0.7228,0
23-Sep-21,0.72337,0.73123,0.72237,0.7234,0.7234,0
24-Sep-21,0.72997,0.731689,0.72369,0.72998,0.72998,0
27-Sep-21,0.726607,0.7292,0.72506,0.726612,0.726612,0
28-Sep-21,0.72812,0.7313,0.7231,0.72806,0.72806,0
29-Sep-21,0.72448,0.72622,0.71822,0.724428,0.724428,0
30-Sep-21,0.71783,0.725768,0.71783,0.718,0.718,0
01-Oct-21,0.72288,0.7274,0.719378,0.723118,0.723118,0
04-Oct-21,0.7276,0.730514,0.72526,0.727521,0.727521,0
05-Oct-21,0.728932,0.72985,0.72515,0.72897,0.72897,0
06-Oct-21,0.728762,0.728916,0.72271,0.729075,0.729075,0
07-Oct-21,0.7283,0.7325,0.72712,0.728141,0.728141,0
08-Oct-21,0.73164,0.7338,0.72894,0.73168,0.73168,0
11-Oct-21,0.7296,0.737371,0.7296,0.72949,0.72949,0
12-Oct-21,0.73484,0.738607,0.73338,0.73484,0.73484,0
13-Oct-21,0.733514,0.7379,0.73264,0.733509,0.733509,0
14-Oct-21,0.73868,0.7427,0.73723,0.738607,0.738607,0
15-Oct-21,0.74149,0.74398,0.74045,0.74138,0.74138,0
18-Oct-21,0.742468,0.742611,0.738018,0.742479,0.742479,0
19-Oct-21,0.74175,0.7484,0.74175,0.7417,0.7417,0
20-Oct-21,0.748,0.751823,0.74667,0.747719,0.747719,0
21-Oct-21,0.75169,0.754717,0.747859,0.75153,0.75153,0
22-Oct-21,0.746531,0.751428,0.745512,0.74637,0.74637,0
25-Oct-21,0.747,0.7508,0.74654,0.74691,0.74691,0
26-Oct-21,0.74945,0.7526,0.749,0.74918,0.74918,0
27-Oct-21,0.75143,0.7537,0.74884,0.751298,0.751298,0
28-Oct-21,0.750041,0.755572,0.74798,0.750075,0.750075,0
29-Oct-21,0.7535,0.755515,0.750058,0.75316,0.75316,0
01-Nov-21,0.752089,0.7536,0.74872,0.751829,0.751829,0
02-Nov-21,0.752389,0.753409,0.74276,0.75205,0.75205,0
03-Nov-21,0.7438,0.745212,0.74161,0.7439,0.7439,0
04-Nov-21,0.747032,0.747032,0.738389,0.7469,0.7469,0
05-Nov-21,0.740949,0.7412,0.73641,0.740933,0.740933,0
08-Nov-21,0.739497,0.743273,0.73864,0.73959,0.73959,0
09-Nov-21,0.741559,0.743218,0.73619,0.74148,0.74148,0
10-Nov-21,0.73765,0.73932,0.73441,0.73762,0.73762,0
11-Nov-21,0.733412,0.734214,0.72884,0.733412,0.733412,0
12-Nov-21,0.72908,0.7326,0.72769,0.7292,0.7292,0
15-Nov-21,0.733272,0.7371,0.732392,0.733251,0.733251,0
16-Nov-21,0.73456,0.737,0.73101,0.73449,0.73449,0
17-Nov-21,0.73005,0.73045,0.72643,0.730161,0.730161,0
18-Nov-21,0.726897,0.7294,0.72506,0.72686,0.72686,0
19-Nov-21,0.72758,0.7292,0.72301,0.7279,0.7279,0
22-Nov-21,0.72316,0.72715,0.722909,0.72317,0.72317,0
23-Nov-21,0.72278,0.723903,0.72083,0.722804,0.722804,0
24-Nov-21,0.7223,0.722909,0.7187,0.72222,0.72222,0
25-Nov-21,0.72026,0.721084,0.7181,0.7202,0.7202,0
26-Nov-21,0.717499,0.7177,0.711389,0.71737,0.71737,0
29-Nov-21,0.714189,0.7161,0.711511,0.714281,0.714281,0
30-Nov-21,0.7149,0.7172,0.70674,0.71458,0.71458,0
01-Dec-21,0.71267,0.717309,0.7122,0.7125,0.7125,0
02-Dec-21,0.71076,0.712099,0.708521,0.71076,0.71076,0
03-Dec-21,0.708818,0.709019,0.701041,0.70878,0.70878,0
06-Dec-21,0.701661,0.705348,0.700722,0.70179,0.70179,0
07-Dec-21,0.705119,0.7125,0.70404,0.70492,0.70492,0
08-Dec-21,0.71224,0.71701,0.71179,0.71226,0.71226,0
09-Dec-21,0.716897,0.718907,0.7136,0.717,0.717,0
10-Dec-21,0.714694,0.718272,0.713419,0.714612,0.714612,0
13-Dec-21,0.716666,0.7179,0.711141,0.71661,0.71661,0
14-Dec-21,0.71323,0.7138,0.70928,0.713318,0.713318,0
15-Dec-21,0.71052,0.71504,0.710348,0.7106,0.7106,0
16-Dec-21,0.717,0.72234,0.714638,0.71665,0.71665,0
17-Dec-21,0.7177,0.7184,0.71374,0.717561,0.717561,0
20-Dec-21,0.712043,0.712911,0.70831,0.711698,0.711698,0
21-Dec-21,0.711162,0.714219,0.710081,0.71095,0.71095,0
22-Dec-21,0.7148,0.721709,0.71215,0.71478,0.71478,0
